key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2012-10-23 08:33:00.000000250,11.5,2012-10-23 08:33:00+00:00,-73.96433,40.773035,-73.969232,40.754057,1
2013-11-15 02:44:51.0000001,23.5,2013-11-15 02:44:51+00:00,-73.973527,40.761662,-73.85754,40.73353,1
2011-03-07 08:47:07.0000001,8.5,2011-03-07 08:47:07+00:00,-73.987147,40.750972,-74.000586,40.758217,2
2009-12-09 10:47:19.0000004,15.3,2009-12-09 10:47:19+00:00,-74.002755,40.738834,-73.972727,40.782469,1
2010-03-08 19:01:00.0000009,8.9,2010-03-08 19:01:00+00:00,-73.959315,40.780078,-73.986482,40.756897,5
2013-04-20 17:39:00.0000005,23.0,2013-04-20 17:39:00+00:00,-73.955532,40.772737,-74.00856,40.713682,6
2009-02-10 06:58:00.000000111,4.9,2009-02-10 06:58:00+00:00,-73.988508,40.748805,-73.981793,40.760753,1
2012-12-14 10:17:39.0000002,11.5,2012-12-14 10:17:39+00:00,-73.94663,40.772457,-73.97501,40.754905,1
2009-09-08 17:59:14.0000005,9.7,2009-09-08 17:59:14+00:00,-73.994623,40.740422,-73.974793,40.763121,1
2014-06-03 08:28:30.0000002,10.0,2014-06-03 08:28:30+00:00,-73.955521,40.779735,-73.970094,40.789777,1
2013-08-09 07:13:00.00000046,5.0,2013-08-09 07:13:00+00:00,-74.002262,40.70894,-74.00585,40.717735,1
2014-08-09 00:31:58.0000003,28.0,2014-08-09 00:31:58+00:00,-73.985504,40.747144,-73.854418,40.727473,1
2012-05-11 09:32:00.000000153,31.3,2012-05-11 09:32:00+00:00,-73.912457,40.755098,-73.969827,40.75046,1
2009-10-29 16:12:19.0000002,3.7,2009-10-29 16:12:19+00:00,-74.006086,40.734936,-73.997932,40.740676,1
2010-10-14 22:28:38.0000001,8.9,2010-10-14 22:28:38+00:00,-73.953201,40.776061,-73.978616,40.749171,2
2013-07-09 06:42:00.000000129,35.33,2013-07-09 06:42:00+00:00,-73.967532,40.755912,-73.864442,40.770045,2
2011-05-27 22:35:20.0000003,4.9,2011-05-27 22:35:20+00:00,-73.962846,40.772405,-73.949738,40.772204,1
2011-06-22 23:45:19.0000003,13.7,2011-06-22 23:45:19+00:00,-73.981527,40.724907,-73.949038,40.72631,1
2010-06-10 12:45:20.0000002,15.3,2010-06-10 12:45:20+00:00,-73.955309,40.777155,-73.988532,40.746413,1
2010-06-28 09:54:12.0000002,9.7,2010-06-28 09:54:12+00:00,-73.973862,40.792046,-73.954281,40.767035,1
2010-02-18 07:20:00.00000018,5.3,2010-02-18 07:20:00+00:00,-73.952653,40.779332,-73.95682,40.766675,1
2011-04-25 15:32:00.00000010,6.9,2011-04-25 15:32:00+00:00,-73.96511,40.775165,-73.970738,40.761963,2
2014-01-20 10:24:39.0000003,8.5,2014-01-20 10:24:39+00:00,-73.9933,40.745866,-73.976298,40.732472,1
2012-03-01 10:27:44.0000003,8.5,2012-03-01 10:27:44+00:00,-73.973671,40.747079,-73.965116,40.770842,1
2012-04-25 21:08:00.000000171,9.3,2012-04-25 21:08:00+00:00,-73.987818,40.775172,-74.000557,40.747597,6
2009-12-28 20:45:59.0000001,5.3,2009-12-28 20:45:59+00:00,-73.984055,40.760846,-73.991464,40.750694,3
2009-06-19 12:04:00.000000160,7.3,2009-06-19 12:04:00+00:00,-73.9773,40.757203,-73.964853,40.769998,3
2014-06-22 15:06:00.000000126,9.5,2014-06-22 15:06:00+00:00,-73.973167,40.74404,-73.95008,40.776317,1
2012-09-19 12:46:00.00000051,11.5,2012-09-19 12:46:00+00:00,-73.994702,40.750482,-74.001315,40.73268,5
2012-06-20 15:56:00.00000092,7.7,2012-06-20 15:56:00+00:00,-73.959288,40.809442,-73.975418,40.78955,1
2013-09-19 21:51:00.000000177,9.5,2013-09-19 21:51:00+00:00,-73.989347,40.747592,-73.96549,40.771577,1
2009-01-26 09:04:17.0000001,3.3,2009-01-26 09:04:17+00:00,-73.966333,40.757911,-73.971749,40.754048,1
2014-04-11 23:03:00.00000096,14.5,2014-04-11 23:03:00+00:00,-73.958005,40.7652,-73.98249,40.748432,5
2013-06-20 22:47:02.0000002,17.0,2013-06-20 22:47:02+00:00,-73.968667,40.757678,-73.924387,40.761376,1
2009-03-25 14:34:52.0000002,22.5,2009-03-25 14:34:52+00:00,-73.962841,40.77255,-73.915082,40.871675,1
2014-06-14 03:26:00.00000043,11.0,2014-06-14 03:26:00+00:00,-73.992502,40.72476,-73.983718,40.758755,1
2011-07-17 16:28:00.00000029,10.1,2011-07-17 16:28:00+00:00,-73.99092,40.734145,-73.97417,40.765387,1
2013-02-24 01:01:39.0000005,14.5,2013-02-24 01:01:39+00:00,-73.977853,40.755428,-73.926057,40.762285,2
2013-07-18 08:12:35.0000001,4.5,2013-07-18 08:12:35+00:00,-73.962852,40.765157,-73.971524,40.760921,1
2011-03-30 10:31:00.00000077,19.7,2011-03-30 10:31:00+00:00,-74.011842,40.71314,-73.970067,40.764708,5
2014-09-04 23:01:00.00000074,4.0,2014-09-04 23:01:00+00:00,-74.005833,40.73627,-74.006035,40.739992,1
2010-02-08 18:19:00.000000179,6.1,2010-02-08 18:19:00+00:00,-73.956093,40.78755,-73.970585,40.767453,3
2014-06-04 18:36:00.000000192,11.0,2014-06-04 18:36:00+00:00,-73.97443,40.7561,-73.962188,40.779062,1
2013-05-01 23:50:34.0000001,26.0,2013-05-01 23:50:34+00:00,-73.982109,40.768594,-73.962444,40.720867,2
2009-09-22 23:08:19.0000001,7.3,2009-09-22 23:08:19+00:00,-73.953901,40.764437,-73.948511,40.784967,1
2009-10-11 01:40:30.0000006,6.9,2009-10-11 01:40:30+00:00,-73.996356,40.737953,-73.986706,40.759863,4
2009-06-12 02:01:00.00000036,5.7,2009-06-12 02:01:00+00:00,-73.998805,40.753042,-74.00183,40.75081,1
2011-06-20 17:38:14.0000001,9.3,2011-06-20 17:38:14+00:00,-73.969459,40.753537,-73.999581,40.734123,1
2012-12-28 00:00:00.00000075,5.5,2012-12-28 00:00:00+00:00,-73.954068,40.770542,-73.959788,40.770328,3
2010-04-10 10:44:37.0000004,14.5,2010-04-10 10:44:37+00:00,-73.956787,40.77068,-74.005021,40.736076,1
2012-04-17 15:45:29.0000002,4.1,2012-04-17 15:45:29+00:00,-73.968965,40.764679,-73.959292,40.763266,1
2013-10-29 06:33:00.00000081,25.5,2013-10-29 06:33:00+00:00,-73.874307,40.734912,-73.988197,40.758455,1
2014-10-09 05:23:54.0000002,7.5,2014-10-09 05:23:54+00:00,-73.956634,40.771259,-73.972743,40.750057,1
2011-12-06 07:00:33.0000002,4.1,2011-12-06 07:00:33+00:00,-73.991338,40.755815,-73.947917,40.746379,1
2013-12-12 09:30:00.00000081,15.0,2013-12-12 09:30:00+00:00,-73.989695,40.735492,-73.97828,40.754775,1
2010-05-05 11:35:00.000000108,5.7,2010-05-05 11:35:00+00:00,-73.976915,40.75553,-73.970902,40.764668,5
2013-05-05 11:40:25.0000001,8.5,2013-05-05 11:40:25+00:00,-73.980749,40.774223,-73.981527,40.753485,1
2011-02-08 10:18:23.0000002,6.5,2011-02-08 10:18:23+00:00,-73.984574,40.758105,-73.97813,40.757391,3
2012-10-10 18:30:03.0000002,17.0,2012-10-10 18:30:03+00:00,-73.956121,40.788081,-73.982965,40.762969,2
2012-04-14 18:08:26.0000002,5.7,2012-04-14 18:08:26+00:00,-73.992502,40.747927,-74.007294,40.752299,1
2009-06-11 10:34:00.000000113,4.5,2009-06-11 10:34:00+00:00,-74.00253,40.714358,-74.005193,40.706725,1
2013-05-15 11:51:00.00000020,13.0,2013-05-15 11:51:00+00:00,-73.99026,40.725302,-73.992215,40.744422,6
2013-12-31 20:51:38.0000005,6.0,2013-12-31 20:51:38+00:00,-73.994594,40.756034,-74.002787,40.739912,2
2011-06-23 11:52:29.00000011,6.9,2011-06-23 11:52:29+00:00,-73.95554,40.764357,-73.944768,40.784263,1
2009-08-08 00:22:00.00000098,4.9,2009-08-08 00:22:00+00:00,-73.9856,40.731538,-73.989045,40.723428,1
2010-02-17 06:10:21.0000001,4.9,2010-02-17 06:10:21+00:00,-73.990333,40.756614,-73.983921,40.750051,1
2010-07-20 23:21:06.0000003,7.7,2010-07-20 23:21:06+00:00,-73.98352,40.762209,-73.974441,40.750846,1
2013-03-16 00:32:49.0000002,4.5,2013-03-16 00:32:49+00:00,-73.980388,40.77027,-73.987924,40.764954,2
2015-06-05 07:45:19.0000004,11.0,2015-06-05 07:45:19+00:00,-73.98513793945312,40.77898025512695,-73.98387908935547,40.7542610168457,1
2012-09-05 18:06:45.0000002,12.0,2012-09-05 18:06:45+00:00,-74.002833,40.744257,-73.994931,40.723184,1
2013-10-24 11:39:00.000000113,18.0,2013-10-24 11:39:00+00:00,-73.978657,40.761705,-74.006072,40.723552,1
2013-11-25 15:35:00.000000160,6.5,2013-11-25 15:35:00+00:00,-73.991375,40.738312,-73.9957,40.749107,1
2014-04-26 08:13:51.0000001,9.5,2014-04-26 08:13:51+00:00,-73.993364,40.757091,-73.978011,40.736722,1
2013-01-04 15:46:56.0000004,13.0,2013-01-04 15:46:56+00:00,-73.996773,40.737338,-73.982047,40.773582,1
2011-02-22 06:59:26.0000002,13.3,2011-02-22 06:59:26+00:00,-73.918837,40.743364,-73.979924,40.735111,1
2015-03-19 22:07:00.0000008,8.5,2015-03-19 22:07:00+00:00,-73.99343872070312,40.71878433227539,-73.99588012695312,40.7385368347168,1
2014-05-24 20:21:00.000000121,6.5,2014-05-24 20:21:00+00:00,-73.97789,40.766357,-73.970255,40.755007,1
2009-03-31 10:16:40.0000003,12.1,2009-03-31 10:16:40+00:00,-73.966391,40.766912,-73.962927,40.805971,1
2009-01-23 22:23:00.000000172,6.9,2009-01-23 22:23:00+00:00,-74.00837,40.737585,-73.987558,40.728893,5
2009-12-08 17:34:00.000000106,8.5,2009-12-08 17:34:00+00:00,-73.987533,40.779265,-73.985097,40.765007,2
2015-04-04 15:06:37.0000004,8.0,2015-04-04 15:06:37+00:00,-73.9809799194336,40.76462936401367,-73.99213409423827,40.747650146484375,2
2013-05-17 23:41:00.00000096,3.5,2013-05-17 23:41:00+00:00,-74.006862,40.730462,-74.00615,40.735815,3
2015-03-20 20:45:04.0000003,7.0,2015-03-20 20:45:04+00:00,-73.9860610961914,40.76227188110352,-73.9841079711914,40.775287628173835,1
2013-03-21 01:33:20.0000003,17.0,2013-03-21 01:33:20+00:00,-73.95851,40.717148,-74.001079,40.741438,1
2015-02-21 17:27:53.0000005,5.5,2015-02-21 17:27:53+00:00,-73.98515319824217,40.753582000732415,-73.97810363769531,40.76387786865234,2
2013-02-11 09:41:13.0000001,19.5,2013-02-11 09:41:13+00:00,-73.959078,40.763338,-74.00248,40.722994,2
2010-05-01 20:24:00.000000140,4.9,2010-05-01 20:24:00+00:00,-73.980848,40.768047,-73.974355,40.7626,1
2009-07-23 01:33:00.00000017,8.1,2009-07-23 01:33:00+00:00,-74.000677,40.72366,-73.98031,40.734277,2
2011-11-08 17:25:00.000000165,45.0,2011-11-08 17:25:00+00:00,-73.789607,40.64681,-74.002352,40.708772,1
2014-02-22 16:12:24.0000002,4.5,2014-02-22 16:12:24+00:00,-73.996432,40.725244,-73.99252,40.722653,1
2015-01-30 14:33:35.0000003,14.5,2015-01-30 14:33:35+00:00,-73.95484161376953,40.76569747924805,-73.9675521850586,40.763042449951165,1
2013-11-09 02:21:00.00000017,8.0,2013-11-09 02:21:00+00:00,-73.98754,40.724595,-73.971555,40.747057,1
2013-11-12 16:29:03.0000003,7.0,2013-11-12 16:29:03+00:00,-73.990203,40.771828,-73.974498,40.790699,4
2013-06-17 14:32:00.00000042,10.5,2013-06-17 14:32:00+00:00,-73.991572,40.750095,-73.975127,40.757732,6
2014-10-05 20:49:00.000000169,4.0,2014-10-05 20:49:00+00:00,-73.97949,40.781507,-73.974047,40.789,1
2014-09-02 10:30:00.000000154,9.5,2014-09-02 10:30:00+00:00,-74.014362,40.717877,-74.00435,40.74222,6
2010-10-12 17:37:31.0000001,8.9,2010-10-12 17:37:31+00:00,-73.950734,40.785838,-73.965958,40.80468,1
2013-09-23 03:07:00.0000006,26.33,2013-09-23 03:07:00+00:00,-73.890887,40.746862,-73.95287,40.806362,6
2013-04-21 14:26:00.0000006,4.5,2013-04-21 14:26:00+00:00,-74.012737,40.717332,-74.007172,40.725752,6
2014-02-08 19:58:41.0000007,20.5,2014-02-08 19:58:41+00:00,-73.987265,40.750554,-73.921908,40.768968,1
2010-04-06 00:33:54.0000001,8.1,2010-04-06 00:33:54+00:00,-73.998806,40.745354,-73.991578,40.723695,1
2013-08-12 09:01:43.0000003,6.5,2013-08-12 09:01:43+00:00,-73.976987,40.75324,-73.984407,40.760952,1
2013-10-07 16:45:01.0000005,11.0,2013-10-07 16:45:01+00:00,-73.952571,40.766372,-73.981046,40.764048,2
2009-12-13 14:52:15.0000001,6.5,2009-12-13 14:52:15+00:00,-73.999999,40.743217,-73.987995,40.732663,1
2009-04-30 11:21:34.0000001,9.3,2009-04-30 11:21:34+00:00,-73.976119,40.76574,-73.973852,40.755367,3
2010-01-24 06:41:19.0000001,4.9,2010-01-24 06:41:19+00:00,-73.997516,40.720774,-73.990624,40.717307,1
2011-02-24 18:58:00.000000253,6.5,2011-02-24 18:58:00+00:00,-73.95404,40.77311,-73.965585,40.765192,6
2015-05-25 16:28:57.0000001,5.5,2015-05-25 16:28:57+00:00,-73.97338104248048,40.79275131225586,-73.96880340576173,40.78615188598633,4
2010-03-30 23:15:00.000000161,20.1,2010-03-30 23:15:00+00:00,-74.007818,40.742858,-73.950237,40.761385,5
2013-07-02 18:08:29.0000001,32.0,2013-07-02 18:08:29+00:00,-73.99578,40.725243,-73.861617,40.768009,1
2011-12-27 21:30:20.0000002,11.7,2011-12-27 21:30:20+00:00,-73.985717,40.723099,-73.961072,40.764125,3
2009-12-07 12:13:00.000000134,14.9,2009-12-07 12:13:00+00:00,-73.956227,40.768308,-73.98347,40.760512,1
2011-10-28 13:05:38.0000002,5.3,2011-10-28 13:05:38+00:00,-73.985063,40.75789,-73.981912,40.767637,4
2015-01-21 08:20:03.0000009,11.5,2015-01-21 08:20:03+00:00,-73.99459838867188,40.760780334472656,-73.99105834960938,40.75071334838867,1
2009-05-22 22:20:57.0000001,9.3,2009-05-22 22:20:57+00:00,-73.986678,40.729306,-73.963656,40.712166,1
2013-12-04 08:44:06.0000001,11.5,2013-12-04 08:44:06+00:00,-73.982061,40.775128,-73.974957,40.759715,1
2010-03-24 19:33:00.000000213,4.9,2010-03-24 19:33:00+00:00,-73.974298,40.76142,-73.985073,40.75963,5
2013-03-29 10:40:20.0000001,8.5,2013-03-29 10:40:20+00:00,-73.973132,40.7485,-73.98988,40.759862,1
2013-09-28 22:42:00.00000014,25.5,2013-09-28 22:42:00+00:00,-74.005908,40.73313,-73.937425,40.708657,1
2013-12-03 21:59:00.00000068,8.0,2013-12-03 21:59:00+00:00,-73.992912,40.728527,-74.007923,40.740437,1
2010-11-14 22:32:55.0000001,14.5,2010-11-14 22:32:55+00:00,-73.994703,40.725785,-73.952919,40.785898,1
2012-02-16 08:05:00.00000019,4.5,2012-02-16 08:05:00+00:00,-74.012645,40.706097,-74.013553,40.715012,1
2012-05-17 21:48:37.0000002,49.8,2012-05-17 21:48:37+00:00,-73.776813,40.644979,-73.989155,40.757174,1
2009-10-01 17:59:58.0000001,6.9,2009-10-01 17:59:58+00:00,-73.994479,40.719452,-74.007948,40.71192,1
2011-02-03 13:08:50.0000004,4.9,2011-02-03 13:08:50+00:00,-73.981068,40.774234,-73.980574,40.764682,4
2012-12-21 16:04:00.000000151,14.0,2012-12-21 16:04:00+00:00,-73.979032,40.750042,-73.991422,40.754922,5
2011-07-25 11:06:00.00000060,4.9,2011-07-25 11:06:00+00:00,-73.987718,40.754837,-73.996358,40.744298,1
2010-01-11 11:00:43.0000001,7.3,2010-01-11 11:00:43+00:00,-73.989131,40.721425,-74.009445,40.724232,1
2009-08-08 00:36:03.0000004,6.5,2009-08-08 00:36:03+00:00,-74.004138,40.721893,-74.00184,40.734324,1
2010-08-14 01:06:00.0000002,18.5,2010-08-14 01:06:00+00:00,-73.992242,40.725128,-73.97881,40.78745,1
2009-12-12 09:24:00.00000037,6.9,2009-12-12 09:24:00+00:00,-73.97146,40.749957,-73.964147,40.770955,1
2010-05-16 19:21:35.0000001,45.0,2010-05-16 19:21:35+00:00,-73.786771,40.64119,-73.991867,40.726037,4
2009-11-19 22:51:00.00000046,9.3,2009-11-19 22:51:00+00:00,-73.98176,40.721343,-73.992027,40.748943,1
2012-06-07 23:06:21.0000002,6.9,2012-06-07 23:06:21+00:00,-73.991952,40.744519,-73.973422,40.755163,1
2011-03-09 13:43:39.0000005,4.9,2011-03-09 13:43:39+00:00,-74.013223,40.705849,-74.013879,40.714727,1
2014-12-07 00:57:44.0000003,18.0,2014-12-07 00:57:44+00:00,-73.949221,40.77697,-73.945907,40.832453,1
2009-09-24 11:09:50.0000002,9.3,2009-09-24 11:09:50+00:00,-73.991634,40.770162,-74.008638,40.746502,2
2009-11-03 07:34:00.000000113,3.7,2009-11-03 07:34:00+00:00,-73.976903,40.75609,-73.978817,40.760212,1
2012-04-04 01:32:28.0000002,9.3,2012-04-04 01:32:28+00:00,-73.990017,40.735136,-73.992063,40.764448,1
2011-02-02 19:21:00.000000241,5.3,2011-02-02 19:21:00+00:00,-73.974009,40.757111,-73.983802,40.763707,2
2014-09-12 23:04:00.00000085,28.5,2014-09-12 23:04:00+00:00,-73.99532,40.74953,-73.93564,40.85703,1
2015-03-06 22:17:44.0000005,31.0,2015-03-06 22:17:44+00:00,-73.77672576904298,40.6453857421875,-73.93482971191406,40.67354202270508,3
2014-04-16 14:06:30.0000002,9.5,2014-04-16 14:06:30+00:00,-73.98656,40.730147,-73.988615,40.739382,1
2012-03-31 21:19:19.0000006,10.5,2012-03-31 21:19:19+00:00,-73.987114,40.74786,-73.977756,40.751421,1
2014-01-30 22:32:00.000000181,14.5,2014-01-30 22:32:00+00:00,-74.004942,40.728597,-73.98445,40.774532,1
2014-01-02 13:41:50.0000001,4.5,2014-01-02 13:41:50+00:00,-73.974177,40.750805,-73.967067,40.760662,1
2010-03-14 13:21:00.000000116,6.1,2010-03-14 13:21:00+00:00,-73.966922,40.80403,-73.977448,40.787358,4
2013-09-26 10:49:58.0000003,39.83,2013-09-26 10:49:58+00:00,-73.865839,40.770595,-73.970704,40.758416,2
2012-11-01 09:53:00.00000021,11.5,2012-11-01 09:53:00+00:00,-73.983428,40.754795,-73.998942,40.723107,1
2015-02-21 08:13:14.0000001,16.0,2015-02-21 08:13:14+00:00,-73.95164489746092,40.77792739868164,-73.98738861083984,40.75270080566406,1
2012-03-16 06:54:41.0000002,14.9,2012-03-16 06:54:41+00:00,-74.013063,40.716077,-73.944556,40.714464,1
2013-03-02 17:10:40.0000002,9.0,2013-03-02 17:10:40+00:00,-73.978484,40.744888,-73.961783,40.767471,1
2011-02-18 08:54:00.00000095,4.5,2011-02-18 08:54:00+00:00,-73.983442,40.7443,-73.97614,40.753572,3
2012-10-15 20:44:00.000000175,13.0,2012-10-15 20:44:00+00:00,-73.990805,40.734517,-73.962342,40.709777,1
2011-09-24 22:57:00.000000290,4.1,2011-09-24 22:57:00+00:00,-74.000685,40.742238,-74.000355,40.735275,2
2012-06-05 18:51:36.00000010,5.3,2012-06-05 18:51:36+00:00,-74.001625,40.730543,-73.995905,40.744227,1
2013-02-22 09:45:00.000000234,17.0,2013-02-22 09:45:00+00:00,-73.974992,40.792897,-73.992742,40.748297,1
2010-09-29 19:16:00.00000069,4.9,2010-09-29 19:16:00+00:00,-73.985465,40.726793,-73.991932,40.72924,1
2009-09-05 23:42:43.0000001,7.7,2009-09-05 23:42:43+00:00,-73.954497,40.821039,-73.971393,40.795185,1
2009-05-19 09:43:48.0000003,4.9,2009-05-19 09:43:48+00:00,-73.974665,40.761317,-73.983086,40.750444,1
2013-03-02 19:20:12.0000002,7.5,2013-03-02 19:20:12+00:00,-73.983788,40.760748,-74.00059,40.738963,1
2012-07-27 18:45:43.0000004,5.3,2012-07-27 18:45:43+00:00,-73.959683,40.774457,-73.966944,40.76391,1
2013-10-22 09:16:00.000000120,17.5,2013-10-22 09:16:00+00:00,-73.985795,40.778187,-73.990702,40.733022,6
2010-07-29 22:09:00.000000233,10.1,2010-07-29 22:09:00+00:00,-73.991865,40.729352,-73.969437,40.76409,3
2009-07-11 19:21:00.00000064,6.9,2009-07-11 19:21:00+00:00,-73.962002,40.763507,-73.981502,40.756178,1
2009-05-31 13:11:00.00000086,5.3,2009-05-31 13:11:00+00:00,-73.973285,40.744165,-73.959323,40.763393,5
2010-06-18 01:19:00.000000114,11.3,2010-06-18 01:19:00+00:00,-73.939625,40.750352,-73.988862,40.726973,1
2010-02-21 18:47:00.00000082,9.7,2010-02-21 18:47:00+00:00,-73.979475,40.784682,-73.986735,40.757903,1
2011-12-04 23:04:17.0000001,17.7,2011-12-04 23:04:17+00:00,-73.87084,40.773843,-73.953624,40.730375,1
2014-06-12 11:57:14.0000003,8.0,2014-06-12 11:57:14+00:00,-73.962118,40.767875,-73.953084,40.786059,1
2011-04-28 18:02:02.0000006,5.3,2011-04-28 18:02:02+00:00,-74.004508,40.747008,-74.002572,40.733894,1
2013-10-29 17:24:06.0000004,7.5,2013-10-29 17:24:06+00:00,-73.979941,40.754041,-73.982813,40.761891,2
2014-05-22 14:45:00.000000144,10.0,2014-05-22 14:45:00+00:00,-73.985997,40.753135,-73.99952,40.758827,1
2012-02-13 21:19:52.0000003,10.9,2012-02-13 21:19:52+00:00,-73.97557,40.760981,-73.994142,40.724798,1
2011-02-27 13:21:00.000000139,3.7,2011-02-27 13:21:00+00:00,-73.976235,40.775893,-73.980143,40.770697,2
2010-05-09 16:49:51.0000001,5.3,2010-05-09 16:49:51+00:00,-73.958129,40.772968,-73.946774,40.7889,2
2013-11-16 04:55:00.00000036,25.5,2013-11-16 04:55:00+00:00,-73.96352,40.765147,-73.971722,40.692255,1
2014-09-23 15:41:13.0000001,6.0,2014-09-23 15:41:13+00:00,-73.963198,40.765484,-73.967428,40.76325,1
2011-11-05 11:42:00.000000255,9.3,2011-11-05 11:42:00+00:00,-73.974337,40.747247,-74.002022,40.735005,1
2014-04-04 15:04:00.000000115,4.0,2014-04-04 15:04:00+00:00,-74.000425,40.732402,-74.005373,40.728665,1
2014-10-09 06:56:00.00000094,10.0,2014-10-09 06:56:00+00:00,-73.959492,40.764487,-73.983133,40.734902,1
2009-12-16 13:48:00.000000115,7.7,2009-12-16 13:48:00+00:00,-73.978872,40.752585,-73.99678,40.742485,2
2014-11-26 09:51:00.00000086,12.0,2014-11-26 09:51:00+00:00,-74.000638,40.74823,-73.978582,40.750792,5
2010-09-09 20:26:00.000000196,5.7,2010-09-09 20:26:00+00:00,-73.97362,40.7479,-73.97568,40.751962,5
2011-06-29 12:03:00.0000006,4.1,2011-06-29 12:03:00+00:00,-73.945553,40.774295,-73.955725,40.778607,1
2010-03-24 11:19:00.00000054,4.1,2010-03-24 11:19:00+00:00,-73.968042,40.762738,-73.96477,40.758087,1
2012-12-07 19:05:39.0000004,16.5,2012-12-07 19:05:39+00:00,-73.978189,40.751227,-73.946947,40.780359,1
2013-08-30 05:58:08.0000001,31.33,2013-08-30 05:58:08+00:00,-73.974307,40.742327,-73.864865,40.770326,1
2013-03-03 03:18:00.000000114,8.5,2013-03-03 03:18:00+00:00,-73.984217,40.72516,-73.99893,40.734135,1
2011-10-04 08:16:36.0000003,10.1,2011-10-04 08:16:36+00:00,-73.982223,40.771933,-73.95486,40.784192,1
2010-01-06 10:42:49.0000001,7.7,2010-01-06 10:42:49+00:00,-73.953692,40.779214,-73.951033,40.778913,1
2009-12-14 22:00:00.000000126,5.7,2009-12-14 22:00:00+00:00,-73.972157,40.756403,-73.96182,40.764315,5
2012-06-21 09:41:00.000000208,13.7,2012-06-21 09:41:00+00:00,-73.960177,40.779728,-73.99211,40.749792,2
2013-10-13 09:41:00.00000031,9.5,2013-10-13 09:41:00+00:00,-73.96953,40.760405,-73.994397,40.75619,1
2010-08-08 02:37:00.00000056,10.9,2010-08-08 02:37:00+00:00,-73.954628,40.744273,-73.914708,40.77563,1
2010-04-28 08:24:00.00000036,6.5,2010-04-28 08:24:00+00:00,-73.995522,40.749318,-73.975813,40.746462,1
2013-11-13 10:18:00.00000076,16.0,2013-11-13 10:18:00+00:00,-73.998968,40.761342,-73.973617,40.75756,6
2013-12-06 09:40:42.0000002,27.33,2013-12-06 09:40:42+00:00,-73.922231,40.74388,-73.990238,40.740821,1
2014-03-21 20:08:00.00000086,10.0,2014-03-21 20:08:00+00:00,-73.991263,40.73287,-74.004807,40.721517,1
2013-12-07 11:22:00.000000179,79.0,2013-12-07 11:22:00+00:00,-73.999902,40.73776,-74.176675,40.69374,1
2013-11-06 19:03:47.0000001,6.0,2013-11-06 19:03:47+00:00,-73.9994,40.718785,-73.989816,40.734755,1
2013-01-25 19:12:21.0000003,4.0,2013-01-25 19:12:21+00:00,-73.97708,40.746953,-73.980455,40.745143,1
2010-11-04 11:15:15.0000004,12.1,2010-11-04 11:15:15+00:00,-73.960095,40.776358,-73.97842,40.756158,1
2014-08-16 21:02:00.00000020,9.5,2014-08-16 21:02:00+00:00,-73.993867,40.740875,-73.982408,40.723333,6
2011-07-30 21:32:00.000000109,4.5,2011-07-30 21:32:00+00:00,-73.997668,40.721978,-73.99911,40.716103,5
2012-12-28 19:58:00.000000193,11.0,2012-12-28 19:58:00+00:00,-73.961547,40.806245,-73.986068,40.767335,2
2015-03-08 21:52:53.0000004,6.0,2015-03-08 21:52:53+00:00,-73.9875259399414,40.732513427734375,-73.9792709350586,40.74414825439453,1
2011-07-20 11:20:00.00000081,7.7,2011-07-20 11:20:00+00:00,-73.978072,40.76296,-73.988985,40.74788,1
2010-08-16 01:55:07.0000001,5.7,2010-08-16 01:55:07+00:00,-73.971576,40.780364,-73.952281,40.772833,1
2010-10-19 03:55:34.0000001,6.5,2010-10-19 03:55:34+00:00,-73.984218,40.754611,-73.979265,40.742396,1
2009-05-19 10:49:00.00000021,6.9,2009-05-19 10:49:00+00:00,-73.978115,40.753187,-73.979522,40.73725,1
2012-02-26 13:35:19.0000004,6.1,2012-02-26 13:35:19+00:00,-73.976751,40.780188,-73.96688,40.766836,1
2014-09-03 13:57:08.0000003,34.83,2014-09-03 13:57:08+00:00,-73.862585,40.768747,-73.985825,40.75246,1
2011-07-09 17:05:26.0000002,4.1,2011-07-09 17:05:26+00:00,-73.961102,40.760603,-73.954134,40.770264,3
2011-02-13 14:14:00.000000153,5.3,2011-02-13 14:14:00+00:00,-73.95605,40.779792,-73.946493,40.79451,1
2012-03-06 19:59:42.0000002,4.1,2012-03-06 19:59:42+00:00,-73.94702,40.776188,-73.954423,40.774697,2
2013-10-09 22:56:00.000000110,7.5,2013-10-09 22:56:00+00:00,-73.970562,40.76395,-73.95263,40.768282,1
2013-08-29 09:19:49.0000003,10.5,2013-08-29 09:19:49+00:00,-73.984927,40.736507,-73.991,40.755438,1
2012-10-22 10:45:29.0000003,28.5,2012-10-22 10:45:29+00:00,-73.995814,40.767844,-73.977423,40.687056,1
2009-10-30 14:33:35.0000004,10.9,2009-10-30 14:33:35+00:00,-74.009836,40.712049,-73.979638,40.727309,1
2014-02-01 21:06:00.00000094,10.0,2014-02-01 21:06:00+00:00,-73.979022,40.777667,-73.992172,40.721555,5
2012-02-18 01:57:33.0000002,8.9,2012-02-18 01:57:33+00:00,-73.982229,40.731266,-73.953151,40.767766,2
